id;availableForScheduling;category;delivery_fee;delivery_time;distance;minimumOrderValue;price_range;rating
156606;False;Marmita;2.0;30;1.18;0.0;CHEAPEST;0.0
156607;False;Árabe;2.0;45;4.46;15.0;CHEAPEST;0.0
156608;False;Açaí;0.0;50;3.09;0.0;CHEAPEST;0.0
156609;False;Lanches;2.99;40;2.2;10.0;CHEAPEST;0.0
156610;False;Lanches;2.0;50;2.16;6.0;CHEAPEST;0.0
156611;False;Lanches;3.99;15;0.81;20.0;CHEAPEST;0.0
156612;False;Padaria;5.49;35;2.87;10.0;CHEAPEST;0.0
156613;False;Bebidas;7.99;45;3.64;10.0;MODERATE;0.0
156614;False;Saudável;4.99;25;0.63;10.0;CHEAP;0.0
156615;False;Doces & Bolos;4.49;33;1.34;10.0;CHEAPEST;0.0
156616;False;Lanches;12.49;56;5.65;20.0;CHEAP;0.0
156617;False;Brasileira;5.99;55;4.95;20.0;CHEAPEST;0.0
156618;False;Brasileira;6.99;54;4.56;20.0;CHEAP;0.0
156619;False;Carnes;10.49;57;4.08;20.0;MODERATE;0.0
156620;False;Açaí;0.0;35;2.4;18.0;CHEAPEST;0.0
156621;False;Lanches;3.0;50;7.75;13.0;CHEAPEST;0.0
156622;False;Doces & Bolos;11.99;67;6.37;10.0;CHEAPEST;0.0
156624;False;Açaí;11.49;59;5.43;10.0;CHEAPEST;0.0
156625;False;Lanches;12.99;58;5.48;20.0;CHEAPEST;0.0
156626;False;Variada;5.99;44;3.31;20.0;CHEAPEST;0.0
156627;False;Carnes;13.99;60;5.52;20.0;MODERATE;0.0
156628;False;Doces & Bolos;11.99;61;6.07;10.0;CHEAPEST;0.0
156629;False;Açaí;2.0;55;3.71;0.0;CHEAPEST;0.0
156630;False;Doces & Bolos;5.99;55;4.61;10.0;CHEAPEST;0.0
156631;False;Doces & Bolos;0.0;50;3.83;20.0;CHEAPEST;0.0
156632;False;Lanches;12.49;65;5.03;20.0;CHEAPEST;0.0
156633;False;Frutos Do Mar;8.0;80;7.28;35.0;CHEAPEST;0.0
156634;False;Doces & Bolos;6.49;46;3.29;10.0;CHEAPEST;0.0
156635;False;Açaí;0.0;20;4.95;10.0;CHEAPEST;0.0
156636;False;Lanches;0.0;55;4.05;14.0;CHEAPEST;0.0
156637;False;Brasileira;0.0;45;1.35;25.0;CHEAP;0.0
156638;False;Açaí;0.0;40;0.73;10.0;CHEAPEST;0.0
156639;False;Padaria;3.99;39;2.64;10.0;CHEAPEST;0.0
156640;False;Açaí;3.99;31;1.13;10.0;CHEAPEST;0.0
156641;False;Lanches;2.0;70;3.76;12.0;CHEAPEST;0.0
156642;False;Italiana;4.99;48;3.72;20.0;CHEAPEST;0.0
156643;False;Brasileira;4.9;60;4.43;35.0;MODERATE;0.0
156644;False;Carnes;0.0;75;3.16;30.0;EXPENSIVE;0.0
156645;False;Sorvetes;2.99;25;0.89;20.0;MODERATE;0.0
156646;False;Brasileira;3.99;40;2.81;20.0;CHEAPEST;0.0
156647;False;Brasileira;2.99;42;0.77;20.0;EXPENSIVE;0.0
156648;False;Pizza;0.0;30;2.23;25.0;CHEAP;0.0
156649;False;Açaí;2.0;55;5.33;0.0;CHEAPEST;0.0
156650;False;Açaí;5.99;30;4.62;10.0;CHEAPEST;0.0
156651;False;Lanches;3.0;80;4.82;15.0;CHEAPEST;0.0
156652;False;Bebidas;15.49;49;5.88;10.0;MODERATE;0.0
156653;False;Doces & Bolos;11.99;67;6.46;10.0;CHEAPEST;0.0
156654;False;Doces & Bolos;13.49;24;5.81;10.0;CHEAPEST;0.0
156655;False;Lanches;5.99;41;4.54;20.0;CHEAPEST;0.0
156656;False;Açaí;6.49;41;2.88;10.0;CHEAPEST;0.0
156657;False;Brasileira;14.49;64;6.59;20.0;CHEAPEST;0.0
156658;False;Brasileira;3.99;29;0.32;20.0;CHEAPEST;0.0
156659;False;Brasileira;12.49;62;5.97;20.0;CHEAPEST;0.0
156660;False;Brasileira;5.49;39;2.56;20.0;CHEAPEST;0.0
156661;False;Hambúrguer;3.0;30;7.97;35.0;CHEAPEST;0.0
156662;False;Açaí;11.49;59;5.09;10.0;CHEAPEST;0.0
156663;False;Lanches;12.49;61;5.95;20.0;CHEAP;0.0
156664;False;Doces & Bolos;3.99;39;2.56;10.0;CHEAPEST;0.0
156665;False;Saudável;14.49;63;6.69;10.0;CHEAPEST;0.0
156666;False;Lanches;3.0;70;4.4;10.0;CHEAPEST;0.0
156667;False;Doces & Bolos;4.0;60;4.09;15.0;CHEAPEST;0.0
156668;False;Lanches;6.0;45;3.59;0.0;CHEAPEST;0.0
156669;False;Açaí;9.99;42;2.67;15.0;CHEAPEST;0.0
156670;False;Brasileira;10.0;90;5.49;15.0;CHEAPEST;0.0
156671;False;Doces & Bolos;5.99;56;4.78;10.0;CHEAPEST;0.0
156672;False;Frutos Do Mar;6.99;31;1.13;20.0;CHEAPEST;0.0
156673;False;Saudável;1.0;70;4.38;10.0;CHEAPEST;0.0
156674;False;Lanches;4.99;46;3.1;20.0;CHEAP;0.0
156675;False;Saudável;1.5;30;1.28;15.0;CHEAPEST;0.0
156676;False;Pizza;4.0;60;2.86;0.0;CHEAPEST;0.0
156677;False;Lanches;14.49;57;5.65;20.0;CHEAPEST;0.0
156678;False;Italiana;2.0;49;5.4;14.0;CHEAPEST;0.0
156679;False;Japonesa;5.99;34;0.89;20.0;EXPENSIVE;0.0
156680;False;Lanches;0.0;50;1.28;15.0;CHEAPEST;0.0
156681;False;Brasileira;1.0;60;3.64;15.0;CHEAPEST;0.0
156682;False;Lanches;0.0;60;2.66;13.0;CHEAPEST;0.0
156683;False;Açaí;14.49;64;6.95;10.0;CHEAPEST;0.0
156684;False;Lanches;11.99;70;6.67;20.0;CHEAPEST;0.0
156685;False;Bebidas;5.0;30;4.93;20.0;CHEAP;0.0
156686;False;Lanches;0.0;40;3.62;2.0;CHEAPEST;0.0
156687;False;Conveniência;10.0;60;5.03;0.0;MOST_EXPENSIVE;0.0
156688;False;Peixes;6.0;45;4.71;10.0;MODERATE;0.0
156689;False;Pizza;0.0;40;1.28;15.0;CHEAPEST;0.0
156690;False;Brasileira;6.99;57;4.78;20.0;CHEAP;0.0
156691;False;Brasileira;0.0;50;2.38;10.0;CHEAPEST;0.0
156692;False;Lanches;7.49;25;2.69;20.0;CHEAPEST;0.0
156693;False;Pizza;2.0;35;1.3;20.0;CHEAPEST;0.0
156694;False;Brasileira;0.0;40;0.8;0.0;CHEAPEST;0.0
156695;False;Lanches;5.99;54;4.57;20.0;CHEAP;0.0
156696;False;Saudável;3.0;70;3.87;0.0;CHEAPEST;0.0
156697;False;Pizza;3.99;18;1.95;20.0;CHEAPEST;0.0
156698;False;Lanches;0.0;35;3.29;25.0;MODERATE;0.0
156699;False;Sorvetes;3.99;35;2.92;20.0;CHEAP;0.0
156700;False;Açaí;0.0;60;2.57;0.0;CHEAPEST;0.0
156701;False;Açaí;2.0;60;2.48;0.0;CHEAPEST;0.0
156702;False;Açaí;5.0;60;6.89;5.0;CHEAPEST;0.0
156703;False;Saudável;12.99;66;6.43;10.0;MODERATE;0.0
156704;False;Açaí;0.0;30;0.82;0.0;CHEAPEST;0.0
156705;False;Açaí;0.0;45;2.57;10.0;CHEAPEST;0.0
156706;False;Brasileira;3.99;79;2.65;20.0;EXPENSIVE;0.0
156707;False;Brasileira;0.0;40;0.58;10.0;CHEAPEST;0.0
156708;False;Brasileira;11.49;56;4.5;20.0;CHEAPEST;0.0
156709;False;Açaí;0.0;50;4.75;10.0;CHEAPEST;0.0
156710;False;Doces & Bolos;2.99;15;0.86;10.0;CHEAPEST;0.0
156711;False;Lanches;5.0;50;2.76;4.0;CHEAPEST;0.0
156712;False;Hambúrguer;12.49;59;5.92;20.0;CHEAPEST;0.0
156713;False;Brasileira;12.99;34;5.53;20.0;MODERATE;0.0
156714;False;Carnes;5.0;45;3.7;20.0;MODERATE;0.0
156715;False;Brasileira;6.49;35;2.06;20.0;EXPENSIVE;0.0
156716;False;Brasileira;5.0;60;3.99;0.0;CHEAPEST;0.0
156717;False;Cozinha Rápida;5.99;54;4.72;10.0;CHEAPEST;0.0
156718;False;Variada;4.0;35;2.27;25.0;CHEAPEST;0.0
156719;False;Lanches;3.0;50;3.25;20.0;CHEAPEST;0.0
156720;False;Lanches;6.99;57;4.81;20.0;CHEAPEST;0.0
156721;False;Brasileira;0.0;45;2.07;30.0;MODERATE;0.0
156722;False;Sorvetes;3.99;34;2.87;20.0;CHEAPEST;0.0
156723;False;Brasileira;0.0;70;1.84;0.0;CHEAP;0.0
156724;False;Frutos Do Mar;5.0;80;6.63;16.9;MODERATE;0.0
156725;False;Açaí;5.0;90;5.12;8.0;CHEAPEST;0.0
156726;False;Cozinha Rápida;0.0;20;0.37;10.0;CHEAPEST;0.0
156727;False;Açaí;2.0;70;4.22;0.0;CHEAPEST;0.0
156728;False;Açaí;0.0;30;1.73;0.0;CHEAPEST;0.0
156729;False;Marmita;5.99;40;4.43;10.0;CHEAPEST;0.0
156730;False;Brasileira;5.99;32;0.64;20.0;EXPENSIVE;0.0
156731;False;Lanches;3.99;37;1.56;20.0;MODERATE;0.0
156732;False;Açaí;4.99;42;3.29;10.0;CHEAPEST;0.0
156733;False;Brasileira;0.0;40;3.26;0.0;CHEAPEST;0.0
156734;False;Lanches;3.99;34;2.1;20.0;CHEAP;0.0
156735;False;Padaria;0.0;40;0.85;10.0;CHEAPEST;0.0
156736;False;Bebidas;3.99;34;2.17;10.0;CHEAP;0.0
156737;False;Brasileira;11.99;57;5.31;20.0;CHEAPEST;0.0
156738;False;Lanches;5.99;32;1.83;20.0;MODERATE;0.0
156739;False;Hambúrguer;0.0;30;0.75;15.0;CHEAPEST;0.0
156740;False;Doces & Bolos;9.49;32;4.98;10.0;CHEAP;0.0
156741;False;Saudável;0.0;50;1.64;10.0;CHEAPEST;0.0
156742;False;Açaí;1.0;70;3.57;7.0;CHEAPEST;0.0
156743;False;Lanches;6.0;50;3.62;10.0;CHEAPEST;0.0
156745;False;Bebidas;5.99;29;0.86;10.0;MOST_EXPENSIVE;0.0
156746;False;Brasileira;5.99;30;1.31;20.0;MODERATE;0.0
156747;False;Lanches;2.9;65;6.23;20.0;CHEAP;3.0
156748;False;Açaí;3.0;70;4.83;20.0;CHEAPEST;3.0
156749;False;Pizza;0.0;40;1.31;20.0;CHEAPEST;3.0
156750;False;Saudável;5.49;26;2.31;10.0;CHEAPEST;3.0
156751;False;Brasileira;3.99;21;0.73;10.0;CHEAPEST;3.0
156752;False;Salgados;9.49;28;3.69;20.0;MODERATE;3.0
156753;False;Doces & Bolos;4.99;29;3.75;10.0;CHEAPEST;3.0
156754;False;Açaí;5.49;38;2.47;10.0;CHEAPEST;3.0
156755;False;Hambúrguer;6.49;22;1.36;10.0;CHEAPEST;3.0
156757;False;Lanches;7.49;27;2.88;20.0;CHEAPEST;3.0
156758;False;Açaí;3.99;18;1.77;10.0;CHEAPEST;3.0
156759;False;Lanches;0.0;40;1.73;4.0;CHEAPEST;3.0
156760;False;Pizza;15.99;56;6.67;0.0;CHEAP;29.473.700.523.376.400
156761;False;Brasileira;0.0;20;1.91;20.1;CHEAPEST;2.902.440.071.105.950
156762;False;Lanches;2.99;30;2.28;0.0;CHEAPEST;2.857.140.064.239.500
156764;False;Lanches;0.0;50;1.33;0.0;CHEAP;0.0
156765;False;Lanches;0.0;50;2.08;1.0;CHEAP;0.0
156766;False;Brasileira;3.0;50;3.6;0.0;CHEAPEST;0.0
156767;False;Saudável;5.9;50;3.36;10.0;CHEAPEST;0.0
156768;False;Variada;2.5;60;8.78;10.0;CHEAPEST;0.0
156769;False;Brasileira;2.0;50;2.06;10.0;CHEAPEST;0.0
156770;False;Saudável;2.0;45;1.44;10.0;CHEAPEST;0.0
156771;False;Lanches;5.0;55;5.81;20.0;CHEAP;0.0
156773;False;Variada;3.0;45;0.57;10.0;CHEAP;0.0
156774;False;Pizza;3.0;40;2.37;20.0;CHEAP;0.0
156775;False;Brasileira;4.0;70;4.23;25.0;CHEAPEST;0.0
156776;False;Lanches;0.0;30;1.48;5.0;CHEAPEST;0.0
156777;False;Doces & Bolos;0.0;45;1.59;10.0;CHEAPEST;0.0
156778;False;Pizza;9.99;38;1.86;20.0;MODERATE;0.0
156779;False;Lanches;0.0;60;4.86;20.0;CHEAP;0.0
156780;False;Brasileira;5.99;41;4.77;20.0;CHEAPEST;0.0
156781;False;Brasileira;0.0;55;2.28;10.0;CHEAPEST;0.0
156782;False;Brasileira;4.99;30;3.09;20.0;CHEAPEST;0.0
156783;False;Açaí;11.99;46;3.28;9.0;CHEAPEST;0.0
156784;False;Saudável;0.0;40;1.66;20.0;CHEAP;0.0
156785;False;Lanches;11.49;55;4.08;20.0;CHEAPEST;0.0
156786;False;Pizza;3.99;36;2.16;20.0;MODERATE;0.0
156787;False;Brasileira;0.0;70;1.84;0.0;CHEAPEST;0.0
156788;False;Cozinha Rápida;0.0;40;1.34;10.0;CHEAPEST;0.0
156789;False;Brasileira;0.0;40;0.84;0.0;CHEAP;0.0
156790;False;Lanches;0.0;55;1.47;16.0;CHEAPEST;0.0
156791;False;Pizza;4.0;55;4.53;26.0;EXPENSIVE;0.0
156792;False;Doces & Bolos;4.99;25;4.2;0.0;CHEAPEST;0.0
156793;False;Brasileira;4.99;44;3.35;20.0;CHEAPEST;0.0
156794;False;Lanches;8.99;85;4.53;10.0;CHEAPEST;0.0
156795;False;Pizza;0.0;90;3.89;19.5;CHEAP;0.0
156796;False;Doces & Bolos;3.0;50;2.24;10.0;CHEAPEST;0.0
156797;False;Marmita;5.49;41;2.52;10.0;CHEAPEST;0.0
156798;False;Brasileira;3.99;42;2.57;20.0;CHEAPEST;0.0
156799;False;Brasileira;0.0;20;0.94;25.0;CHEAPEST;0.0
156800;False;Marmita;0.0;50;2.57;8.0;CHEAPEST;0.0
156801;False;Lanches;0.0;40;8.21;10.0;CHEAPEST;0.0
156802;False;Açaí;0.0;80;2.14;20.0;CHEAPEST;0.0
156803;False;Saudável;2.99;25;0.15;10.0;CHEAPEST;0.0
156804;False;Lanches;5.0;55;4.07;10.0;MODERATE;0.0
156805;False;Saudável;3.99;16;1.1;10.0;CHEAPEST;0.0
156806;False;Saudável;2.99;15;0.76;10.0;CHEAPEST;0.0
156807;False;Pizza;7.49;33;1.08;20.0;MODERATE;0.0
156808;False;Sorvetes;14.49;80;5.2;10.0;CHEAPEST;0.0
156809;False;Doces & Bolos;0.0;20;0.52;30.0;CHEAPEST;0.0
156810;False;Brasileira;0.0;35;1.78;10.0;CHEAPEST;0.0
156811;False;Açaí;2.99;35;0.7;10.0;CHEAPEST;0.0
156812;False;Açaí;0.0;50;5.55;10.0;CHEAPEST;0.0
156813;False;Lanches;3.99;38;1.84;20.0;CHEAPEST;0.0
156814;False;Lanches;0.0;59;2.22;0.0;CHEAPEST;0.0
156815;False;Lanches;3.99;34;1.42;20.0;MODERATE;0.0
156816;False;Lanches;6.99;56;4.41;20.0;CHEAPEST;0.0
156817;False;Saudável;5.99;41;4.59;10.0;CHEAPEST;0.0
156818;False;Brasileira;5.0;60;2.0;15.0;CHEAPEST;0.0
156819;False;Lanches;4.0;70;3.56;10.0;CHEAP;0.0
156820;False;Lanches;3.99;31;1.12;20.0;CHEAPEST;0.0
156822;False;Marmita;0.0;60;1.61;10.0;CHEAPEST;2.615.380.048.751.830
156823;False;Lanches;7.0;60;3.37;0.0;CHEAPEST;25.999.999.046.325.600
156825;False;Brasileira;4.99;25;3.04;20.0;CHEAPEST;2.400.000.095.367.430
156826;False;Lanches;0.0;60;4.74;30.0;CHEAP;23.333.299.160.003.600
156827;False;Pizza;0.0;35;0.45;30.0;EXPENSIVE;2.0
156828;False;Saudável;3.99;14;0.74;10.0;CHEAPEST;2.0
156829;False;Açaí;3.99;24;2.24;10.0;CHEAPEST;2.0
156830;False;Lanches;0.0;40;1.1;15.0;CHEAPEST;2.0
156831;False;Açaí;5.49;25;2.73;10.0;CHEAP;1.0
156832;False;Açaí;6.0;50;2.37;10.0;CHEAPEST;1.0
156834;False;Açaí;6.49;20;2.21;10.0;CHEAPEST;1.0
156835;False;Lanches;2.0;35;3.13;0.0;CHEAPEST;1.0
156836;False;Brasileira;0.0;35;2.66;10.0;CHEAPEST;1.0
156837;False;Hambúrguer;3.99;30;2.3;0.0;CHEAPEST;1.0
156838;False;Hambúrguer;0.0;30;4.48;20.0;CHEAPEST;1.0
156839;False;Brasileira;0.0;60;4.08;0.0;CHEAPEST;0.0
156840;False;Doces & Bolos;0.0;50;2.94;0.0;CHEAPEST;0.0
156841;False;Lanches;0.0;45;0.83;6.0;CHEAP;0.0
156842;False;Açaí;3.99;32;1.15;10.0;CHEAPEST;0.0
156843;False;Saudável;2.0;60;2.17;10.0;CHEAPEST;0.0
156844;False;Brasileira;0.0;45;1.28;0.0;CHEAPEST;0.0
156845;False;Brasileira;3.9;50;1.07;0.0;CHEAPEST;0.0
156846;False;Doces & Bolos;0.0;70;1.08;22.0;CHEAPEST;0.0
156847;False;Árabe;4.99;27;3.02;20.0;CHEAPEST;0.0
156848;False;Brasileira;5.0;30;1.1;0.0;CHEAP;0.0
156849;False;Brasileira;2.0;40;4.61;10.0;CHEAPEST;0.0
156850;False;Pizza;2.0;30;2.59;0.0;MODERATE;0.0
156851;False;Lanches;7.0;60;4.42;11.0;CHEAPEST;0.0
156852;False;Doces & Bolos;3.9;70;2.46;10.0;CHEAPEST;0.0
156853;False;Lanches;0.0;40;3.32;10.0;CHEAPEST;0.0
156854;False;Lanches;0.0;50;0.67;0.0;CHEAPEST;0.0
156855;False;Cozinha Rápida;0.0;35;1.09;10.0;CHEAPEST;0.0
156856;False;Carnes;3.0;80;3.28;12.0;CHEAPEST;0.0
156857;False;Sorvetes;2.0;50;3.55;10.0;CHEAPEST;0.0
156858;False;Marmita;3.5;60;3.74;12.0;CHEAPEST;0.0
156859;False;Lanches;0.0;30;4.63;12.0;CHEAPEST;0.0
156860;False;Frangos;0.0;45;0.77;25.0;MODERATE;0.0
156861;False;Açaí;3.99;33;1.76;10.0;CHEAPEST;0.0
156862;False;Lanches;0.0;70;0.66;0.0;CHEAPEST;0.0
156863;False;Açaí;0.0;50;3.7;10.0;MODERATE;0.0
156864;False;Salgados;3.99;38;1.24;20.0;CHEAPEST;0.0
156865;False;Saudável;4.49;21;1.28;10.0;CHEAPEST;0.0
156866;False;Doces & Bolos;3.99;24;1.03;10.0;CHEAP;0.0
156867;False;Saudável;3.99;49;2.02;10.0;MODERATE;0.0
156868;False;Pizza;6.99;35;2.08;20.0;MODERATE;0.0
156869;False;Lanches;0.0;20;3.22;0.0;CHEAPEST;0.0
156870;False;Brasileira;0.0;30;2.14;0.0;CHEAPEST;0.0
156871;False;Açaí;9.0;80;5.79;0.0;CHEAPEST;0.0
156872;False;Lanches;7.0;50;6.12;10.0;CHEAPEST;0.0
156873;False;Brasileira;2.99;28;0.4;20.0;MODERATE;0.0
156874;False;Açaí;9.49;56;4.7;10.0;CHEAPEST;0.0
156875;False;Pizza;5.0;80;5.52;0.0;CHEAP;0.0
156876;False;Lanches;3.99;31;1.31;20.0;MODERATE;0.0
156877;False;Brasileira;5.99;50;3.33;20.0;CHEAPEST;0.0
156878;False;Açaí;0.0;30;1.29;12.0;CHEAPEST;0.0
156879;False;Brasileira;4.99;44;3.25;20.0;CHEAPEST;0.0
156880;False;Italiana;2.0;40;3.43;20.0;CHEAPEST;0.0
156881;False;Pizza;0.0;80;1.43;29.0;MODERATE;0.0
156882;False;Árabe;2.99;50;4.06;18.0;CHEAP;0.0
156883;False;Pizza;0.0;60;3.55;20.0;MODERATE;0.0
156885;False;Japonesa;5.0;60;3.68;30.0;EXPENSIVE;0.0
156886;False;Conveniência;13.99;30;3.56;25.0;MODERATE;0.0
156887;False;Açaí;0.0;40;3.88;13.0;CHEAPEST;0.0
156888;False;Pizza;0.0;50;1.33;26.0;MODERATE;0.0
156889;False;Brasileira;3.0;60;3.6;20.0;MODERATE;0.0
156890;False;Lanches;0.0;40;4.81;20.0;CHEAP;0.0
156891;False;Brasileira;0.0;35;0.64;15.0;MODERATE;0.0
156892;False;Lanches;3.0;70;3.83;0.0;CHEAPEST;0.0
156893;False;Lanches;0.0;50;1.26;0.0;CHEAP;0.0
156894;False;Brasileira;0.0;90;1.68;0.0;CHEAPEST;0.0
156895;False;Lanches;2.0;60;1.51;15.0;CHEAPEST;0.0
156896;False;Brasileira;0.0;50;2.2;14.0;CHEAPEST;0.0
156897;False;Brasileira;5.0;50;3.96;20.0;MODERATE;0.0
156898;False;Brasileira;4.0;30;4.28;10.0;CHEAPEST;0.0
156899;False;Saudável;2.0;40;7.04;0.0;CHEAPEST;0.0
156900;False;Brasileira;0.0;45;1.31;10.0;CHEAPEST;0.0
156901;False;Sorvetes;4.99;35;3.6;20.0;CHEAPEST;0.0
156902;False;Brasileira;0.0;45;2.07;0.0;CHEAPEST;0.0
156903;False;Açaí;0.0;20;1.8;12.0;CHEAPEST;0.0
156904;False;Brasileira;3.0;40;1.26;25.0;CHEAPEST;0.0
156905;False;Lanches;2.99;35;0.93;20.0;CHEAPEST;0.0
156906;False;Salgados;3.99;45;2.56;20.0;CHEAPEST;0.0
156907;False;Brasileira;4.49;26;1.7;20.0;CHEAPEST;0.0
156908;False;Lanches;3.0;55;1.91;20.0;CHEAPEST;0.0
156909;False;Brasileira;3.99;45;3.0;20.0;CHEAPEST;0.0
156910;False;Brasileira;3.99;36;1.1;20.0;CHEAPEST;0.0
156911;False;Brasileira;3.99;45;2.56;20.0;CHEAPEST;0.0
156912;False;Lanches;3.99;30;1.33;20.0;CHEAPEST;0.0
156913;False;Açaí;11.99;65;5.93;10.0;CHEAPEST;0.0
156914;False;Pizza;4.0;50;2.46;0.0;CHEAPEST;0.0
156915;False;Brasileira;0.0;60;1.6;0.0;CHEAPEST;0.0
156916;False;Saudável;3.99;36;1.33;10.0;CHEAPEST;0.0
156917;False;Lanches;6.0;90;5.87;0.0;CHEAPEST;0.0
156918;False;Saudável;0.0;50;3.39;0.0;CHEAPEST;0.0
156919;False;Brasileira;3.99;32;1.26;20.0;EXPENSIVE;0.0
156920;False;Brasileira;3.99;56;2.83;20.0;CHEAP;0.0
156921;False;Lanches;2.0;80;5.24;0.0;CHEAPEST;0.0
156922;False;Brasileira;0.0;45;1.34;10.0;CHEAPEST;0.0
156923;False;Açaí;4.0;70;4.26;0.0;CHEAPEST;0.0
156924;False;Açaí;3.99;18;1.93;10.0;CHEAPEST;0.0
156925;False;Variada;3.0;40;1.98;15.0;EXPENSIVE;0.0
156926;False;Brasileira;7.99;42;3.47;20.0;MODERATE;0.0
156927;False;Açaí;11.99;56;5.06;10.0;CHEAPEST;0.0
156928;False;Brasileira;5.99;56;4.01;20.0;CHEAPEST;0.0
156929;False;Lanches;4.9;40;3.97;0.0;CHEAPEST;0.0
156931;False;Lanches;0.0;53;2.02;12.0;CHEAPEST;0.0
156932;False;Marmita;3.99;20;2.31;10.0;CHEAPEST;0.0
156933;False;Açaí;0.0;50;3.59;10.0;CHEAPEST;0.0
156934;False;Lanches;3.99;33;1.26;20.0;MODERATE;0.0
156935;False;Saudável;3.99;31;1.27;10.0;CHEAPEST;0.0
156936;False;Açaí;0.0;60;2.66;11.0;CHEAPEST;0.0
156937;False;Japonesa;0.0;75;1.15;30.0;MODERATE;0.0
156938;False;Pizza;3.0;80;6.06;20.0;MODERATE;0.0
156939;False;Lanches;0.0;60;3.48;10.0;MODERATE;0.0
156940;False;Saudável;2.0;80;3.36;0.0;CHEAPEST;0.0
156941;False;Saudável;2.99;60;3.68;30.0;CHEAP;0.0
156942;False;Lanches;2.0;35;4.48;15.0;CHEAPEST;0.0
156943;False;Sorvetes;0.0;45;1.0;10.0;CHEAPEST;0.0
156944;False;Brasileira;0.0;60;3.5;17.0;CHEAPEST;0.0
156945;False;Brasileira;0.0;45;1.87;10.0;CHEAPEST;0.0
156946;False;Sorvetes;5.49;39;2.9;20.0;CHEAPEST;0.0
156947;False;Vegetariana;0.0;30;3.93;25.0;CHEAPEST;0.0
156948;False;Lanches;0.0;70;1.78;0.0;CHEAP;0.0
156949;False;Lanches;4.0;50;2.81;25.0;MODERATE;0.0
156950;False;Lanches;0.0;60;1.61;15.0;CHEAP;0.0
156951;False;Brasileira;0.0;70;1.72;0.0;CHEAPEST;0.0
156952;False;Doces & Bolos;5.0;30;3.51;17.0;CHEAPEST;0.0
156953;False;Brasileira;0.0;40;3.32;0.0;CHEAPEST;0.0
156954;False;Brasileira;0.0;70;3.29;12.0;CHEAPEST;0.0
156955;False;Doces & Bolos;4.0;55;1.98;20.0;CHEAPEST;0.0
156956;False;Brasileira;3.99;45;2.79;20.0;CHEAPEST;0.0
156957;False;Brasileira;4.99;50;3.16;20.0;CHEAPEST;0.0
156958;False;Lanches;0.0;40;2.28;10.0;CHEAPEST;0.0
156959;False;Brasileira;2.99;33;0.24;20.0;CHEAPEST;0.0
156960;False;Açaí;0.0;55;2.22;0.0;CHEAPEST;0.0
156961;False;Brasileira;0.0;70;5.82;0.0;CHEAPEST;0.0
156962;False;Lanches;4.0;45;2.14;10.0;CHEAPEST;0.0
156963;False;Brasileira;0.0;70;1.84;0.0;CHEAPEST;0.0
156964;False;Lanches;0.0;45;1.35;0.0;CHEAPEST;0.0
156965;False;Pizza;0.0;60;3.64;29.9;CHEAP;0.0
156966;False;Marmita;3.0;40;0.86;0.0;CHEAPEST;0.0
156967;False;Carnes;4.0;45;4.33;20.0;MODERATE;0.0
156968;False;Açaí;0.0;55;3.28;0.0;CHEAPEST;0.0
156969;False;Açaí;5.99;41;4.83;10.0;CHEAPEST;0.0
156970;False;Lanches;0.0;80;3.54;10.0;CHEAPEST;0.0
156971;False;Brasileira;5.9;70;3.48;15.0;MOST_EXPENSIVE;0.0
156972;False;Cozinha Rápida;0.0;30;1.32;10.0;CHEAPEST;0.0
156973;False;Marmita;3.0;35;1.57;0.0;CHEAPEST;0.0
156974;False;Cafeteria;4.99;29;0.8;10.0;CHEAP;0.0
156975;False;Lanches;3.0;45;2.37;13.0;CHEAPEST;0.0
156976;False;Brasileira;13.99;69;6.43;20.0;MODERATE;0.0
156977;False;Lanches;2.0;60;1.27;10.0;MODERATE;0.0
156978;False;Lanches;3.0;60;4.76;0.0;CHEAPEST;0.0
156979;False;Doces & Bolos;3.99;33;1.58;10.0;CHEAPEST;0.0
156980;False;Lanches;0.0;70;1.56;0.0;CHEAPEST;0.0
156981;False;Lanches;3.0;60;3.04;10.0;CHEAPEST;0.0
156982;False;Sorvetes;3.0;80;6.43;15.0;MODERATE;0.0
156983;False;Brasileira;0.0;70;4.87;0.0;CHEAPEST;0.0
156986;False;Açaí;0.0;60;4.05;10.0;CHEAPEST;0.0
156987;False;Sorvetes;0.0;50;2.37;0.0;CHEAPEST;0.0
156988;False;Lanches;3.9;60;4.68;13.0;CHEAP;0.0
156989;False;Brasileira;3.0;50;3.1;0.0;CHEAP;0.0
156991;False;Lanches;4.0;55;1.45;14.0;CHEAPEST;0.0
156992;False;Cozinha Rápida;0.0;40;1.64;20.0;MODERATE;0.0
156993;False;Saudável;0.0;35;0.93;20.0;CHEAPEST;0.0
156994;False;Brasileira;2.0;50;0.49;15.0;CHEAP;0.0
156995;False;Lanches;0.0;60;1.23;0.0;CHEAPEST;0.0
156996;False;Sorvetes;2.0;60;1.97;15.0;CHEAPEST;0.0
156997;False;Variada;3.0;45;1.11;15.0;CHEAP;0.0
156998;False;Açaí;0.0;30;1.8;12.0;CHEAPEST;0.0
156999;False;Variada;2.0;60;2.48;12.0;CHEAPEST;0.0
157000;False;Brasileira;3.99;34;1.76;20.0;MOST_EXPENSIVE;0.0
